process_id,master_desc,detail_id,remark
024MA105,Entity,E20700199,DB-800/DB-700
024MA105,Entity,E20700199,DB-800/DB-700
024MA105,Lot Size,O20700198,8640
024MA105,Entity Code,R20100698,Y
024MA105,PTN No,R20800698,07
024MA105,PTN no,R21500198,05
024MA105,PTN no,R22500198,02
024MA105,PTN no,R23300398,06
024MA105,PTN no,R24050198,04
024MA105,Support Entity,S20400102,
024MA105,Support Entity,S20400102,
024MA105,Support Entity,S22000101,QQF882640L0033-CMS
024MA105,Support Entity,S22000102,
024MA106,Entity,E20700199,DB-800; DB-700
024MA106,Entity,E20700199,DB-800; DB-700
024MA106,Entity,E20700199,DB-800; DB-700
024MA106,Entity,E20800101,
024MA106,Entity,E21500199,E&R
024MA106,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA106,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA106,Entity,E22500199,Tepla
024MA106,Entity,E23000103,
024MA106,Entity,E23300101,
024MA106,Entity,E23300101,
024MA106,Entity,E24050198,Tepla
024MA106,Lot Size,O20700198,8640
024MA106,Entity Code,R20100698,L
024MA106,PTN No,R20800698,03
024MA106,PTN no,R21500198,05
024MA106,PTN no,R22500198,02
024MA106,PTN no,R23300398,04
024MA106,PTN no,R24050198,04
024MA106,Support Entity,S20400102,
024MA106,Support Entity,S20400102,
024MA106,Support Entity,S22000101,QQF882640L0033-CMS
024MA106,Support Entity,S22000102,
024MA129,Entity,E20700199,DB-800; DB-700
024MA129,Entity,E20700199,DB-800; DB-700
024MA129,Entity,E20700199,DB-800; DB-700
024MA129,Entity,E20800101,
024MA129,Entity,E21500199,E&R
024MA129,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024MA129,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024MA129,Entity,E22500199,Tepla
024MA129,Entity,E23000103,
024MA129,Entity,E23300101,
024MA129,Entity,E23300101,
024MA129,Entity,E24050198,Tepla
024MA129,Lot Size,O20700198,8640
024MA129,PTN No,R20800698,03
024MA129,PTN no,R21500198,05
024MA129,PTN no,R22500198,02
024MA129,PTN no,R23300398,04
024MA129,PTN no,R24050198,04
024MA129,Support Entity,S20400102,
024MA129,Support Entity,S20400102,
024MA129,Support Entity,S22000101,QQF882640L0033-CMS
024MA129,Support Entity,S22000102,
024MA131,Entity,E20700199,ESEC 2100/DB-800/DB-700
024MA131,Entity,E20700199,ESEC 2100/DB-800/DB-700
024MA131,Entity,E20700199,ESEC 2100/DB-800/DB-700
024MA131,Entity,E20800101,
024MA131,Entity,E21500199,E&R
024MA131,Entity,E22000199,SHINKAWA UTC-1000/1000S; 2000/2000S
024MA131,Entity,E22000199,SHINKAWA UTC-1000/1000S; 2000/2000S
024MA131,Entity,E22500199,Tepla
024MA131,Entity,E23000103,
024MA131,Entity,E23300101,
024MA131,Entity,E23300101,
024MA131,Entity,E24050198,Tepla
024MA131,Lot Size,O20700198,8640
024MA131,Entity Code,R20100698,L
024MA131,PTN No,R20800698,03
024MA131,PTN no,R21500198,05
024MA131,PTN no,R22500198,02
024MA131,PTN no,R23300398,04
024MA131,PTN no,R24050198,04
024MA131,Support Entity,S20400102,
024MA131,Support Entity,S20400102,
024MA131,Support Entity,S22000101,QQF882640L0033-CMS
024MA131,Support Entity,S22000102,
024MA140,Entity,E20700199,ESEC-2100; DB-800; DB-700
024MA140,Entity,E20700199,ESEC-2100; DB-800; DB-700
024MA140,Entity,E20700199,ESEC-2100; DB-800; DB-700
024MA140,Entity,E20800101,
024MA140,Entity,E21500199,E&R
024MA140,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA140,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA140,Entity,E22500199,Tepla
024MA140,Entity,E23000103,
024MA140,Entity,E23300101,
024MA140,Entity,E23300101,
024MA140,Entity,E24050198,Tepla
024MA140,Lot Size,O20700198,8640
024MA140,PTN No,R20800698,63
024MA140,PTN no,R21500198,05
024MA140,PTN no,R22500198,02
024MA140,PTN no,R23300398,04
024MA140,PTN no,R24050198,04
024MA140,Support Entity,S20400199,Dual
024MA140,Support Entity,S20400199,Dual
024MA140,Support Entity,S22000101,QQF882640L0033-CMS
024MA140,Support Entity,S22000102,
024MA145,Entity,E20700199,ESEC-2100; DB-800; DB-700
024MA145,Entity,E20700199,ESEC-2100; DB-800; DB-700
024MA145,Entity,E20700199,ESEC-2100; DB-800; DB-700
024MA145,Entity,E20800101,
024MA145,Entity,E21500199,E&R
024MA145,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA145,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA145,Entity,E22500199,Tepla
024MA145,Entity,E23000103,
024MA145,Entity,E23300101,
024MA145,Entity,E23300101,
024MA145,Entity,E24050198,Tepla
024MA145,Lot Size,O20700198,8640
024MA145,Entity Code,R20100698,L
024MA145,PTN No,R20800698,63
024MA145,PTN no,R21500198,05
024MA145,PTN no,R22500198,02
024MA145,PTN no,R23300398,04
024MA145,PTN no,R24050198,04
024MA145,Support Entity,S20400102,
024MA145,Support Entity,S20400102,
024MA145,Support Entity,S22000101,QQF882640L0033-CMS
024MA145,Support Entity,S22000102,
024MA161,Entity,E20700199,DB-800; DB-700
024MA161,Entity,E20700199,DB-800; DB-700
024MA161,Entity,E20700199,DB-800; DB-700
024MA161,Entity,E20800101,
024MA161,Entity,E21500199,E&R
024MA161,Entity,E22000199,SHINKAWA UTC-2000/S/3000
024MA161,Entity,E22000199,SHINKAWA UTC-2000/S/3000
024MA161,Entity,E22500199,Tepla
024MA161,Entity,E23000103,
024MA161,Entity,E23300101,
024MA161,Entity,E23300101,
024MA161,Entity,E24050198,Tepla
024MA161,Lot Size,O20700198,6160
024MA161,Entity Code,R20100698,C
024MA161,PTN No,R20800698,63
024MA161,PTN no,R21500198,05
024MA161,PTN No,R22250198,05
024MA161,PTN no,R22500198,02
024MA161,PTN no,R23300398,04
024MA161,PTN no,R24050198,04
024MA161,Support Entity,S20400102,
024MA161,Support Entity,S20400102,
024MA161,Support Entity,S22000101,QQF882640L0033-CMS
024MA161,Support Entity,S22000102,
024MA169,Entity,E20700199,DB-800; DB-700
024MA169,Entity,E20700199,DB-800; DB-700
024MA169,Entity,E20700199,DB-800; DB-700
024MA169,Entity,E20800101,
024MA169,Entity,E21500199,E&R
024MA169,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024MA169,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024MA169,Entity,E22500199,Tepla
024MA169,Entity,E23000103,
024MA169,Entity,E23300101,
024MA169,Entity,E23300101,
024MA169,Entity,E24050198,Tepla
024MA169,Lot Size,O20700198,6160
024MA169,Entity Code,R20100698,C
024MA169,PTN No,R20800698,66
024MA169,PTN no,R21500198,05
024MA169,PTN No,R22250198,05
024MA169,PTN no,R22500198,02
024MA169,PTN no,R23300398,04
024MA169,PTN no,R24050198,04
024MA169,Support Entity,S20400199,Dual
024MA169,Support Entity,S20400199,Dual
024MA169,Support Entity,S22000101,QQF882640L0033-CMS
024MA169,Support Entity,S22000102,
024MA171,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA171,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA171,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA171,Entity,E20800101,
024MA171,Entity,E21500199,E&R
024MA171,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA171,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA171,Entity,E22500199,Tepla
024MA171,Entity,E23000103,
024MA171,Entity,E23300101,
024MA171,Entity,E23300101,
024MA171,Entity,E24050198,Tepla
024MA171,Lot Size,O20700198,8640
024MA171,PTN No,R20800698,66
024MA171,PTN no,R21500198,05
024MA171,PTN no,R22500198,02
024MA171,PTN no,R23300398,04
024MA171,PTN no,R24050198,04
024MA171,Support Entity,S20400199,Dual
024MA171,Support Entity,S20400199,Dual
024MA171,Support Entity,S22000101,FG085A-CD3313-06A
024MA171,Support Entity,S22000102,
024MA181,Entity,E20700199,DB-800; DB-700
024MA181,Entity,E20700199,DB-800; DB-700
024MA181,Entity,E20700199,DB-800; DB-700
024MA181,Entity,E20800101,
024MA181,Entity,E21500199,E&R
024MA181,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S
024MA181,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S
024MA181,Entity,E22500199,Tepla
024MA181,Entity,E23000103,
024MA181,Entity,E23300101,
024MA181,Entity,E23300101,
024MA181,Entity,E24050198,Tepla
024MA181,Lot Size,O20700198,6160
024MA181,Entity Code,R20100698,C
024MA181,PTN No,R20800698,66
024MA181,PTN no,R21500198,05
024MA181,PTN No,R22250198,05
024MA181,PTN no,R22500198,02
024MA181,PTN no,R23300398,04
024MA181,PTN no,R24050198,04
024MA181,Support Entity,S20400102,
024MA181,Support Entity,S20400102,
024MA181,Support Entity,S22000101,QQF882640L0033-CMS
024MA181,Support Entity,S22000102,
024MA186,Entity,E20700199,DB-800; DB-700
024MA186,Entity,E20700199,DB-800; DB-700
024MA186,Entity,E20700199,DB-800; DB-700
024MA186,Entity,E20800101,
024MA186,Entity,E21500199,E&R
024MA186,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S
024MA186,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S
024MA186,Entity,E22500199,Tepla
024MA186,Entity,E23000103,
024MA186,Entity,E23300101,
024MA186,Entity,E23300101,
024MA186,Entity,E24050198,Tepla
024MA186,Lot Size,O20700198,6160
024MA186,Entity Code,R20100698,C
024MA186,PTN No,R20800698,66
024MA186,PTN no,R21500198,05
024MA186,PTN No,R22250198,05
024MA186,PTN no,R22500198,02
024MA186,PTN no,R23300398,04
024MA186,PTN no,R24050198,04
024MA186,Support Entity,S20400199,Dual
024MA186,Support Entity,S20400199,Dual
024MA186,Support Entity,S22000101,QQF882640L0033-CMS
024MA186,Support Entity,S22000102,
024MA200,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA200,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA200,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA200,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA200,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA200,Entity,E22500199,TEPLA
024MA200,Lot Size,O20700198,6160
024MA200,Entity Code,R20100698,Y
024MA200,PTN No,R20800698,07
024MA200,PTN no,R21500198,05
024MA200,PTN no,R22500198,02
024MA200,PTN no,R23300398,06
024MA200,PTN no,R24050198,04
024MA200,Support Entity,S20400102,
024MA200,Support Entity,S20400102,
024MA200,Support Entity,S22000101,FC10C-CC3516-06A
024MA200,Support Entity,S22000102,
024MA204,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA204,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA204,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA204,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA204,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
024MA204,Entity,E22500199,TEPLA
024MA204,Lot Size,O20700198,6160
024MA204,Entity Code,R20100698,O
024MA204,PTN No,R20800698,63
024MA204,PTN no,R21500198,05
024MA204,PTN No,R22250198,05
024MA204,PTN no,R22500198,02
024MA204,PTN no,R23300398,06
024MA204,PTN no,R24050198,04
024MA204,Support Entity,S20400102,
024MA204,Support Entity,S20400102,
024MA204,Support Entity,S22000101,SI-23066-283F12
024MA204,Support Entity,S22000102,
024MA213,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA213,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA213,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA213,Entity,E20800101,
024MA213,Entity,E21500199,E&R
024MA213,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA213,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA213,Entity,E22500199,TEPLA
024MA213,Entity,E23000103,
024MA213,Entity,E23300101,
024MA213,Entity,E23300101,
024MA213,Entity,E24050198,Tepla
024MA213,Lot Size,O20700198,6160
024MA213,PTN No,R20800698,66
024MA213,PTN no,R21500198,05
024MA213,PTN no,R22500198,02
024MA213,PTN no,R23300398,04
024MA213,PTN no,R24050198,04
024MA213,Support Entity,S20400102,
024MA213,Support Entity,S20400102,
024MA213,Support Entity,S22000101,FC10C-CC3516-06A
024MA213,Support Entity,S22000102,
024MA238,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA238,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA238,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA238,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
024MA238,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
024MA238,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
024MA238,Entity,E22500102,
024MA238,Lot Size,O20700198,6160
024MA238,Entity Code,R20100698,Y
024MA238,PTN No,R20800698,63
024MA238,PTN no,R21500198,05
024MA238,PTN no,R22500198,02
024MA238,PTN no,R23300398,06
024MA238,PTN no,R24050198,04
024MA238,Support Entity,S20400102,
024MA238,Support Entity,S20400102,
024MA238,Support Entity,S22000101,FG085A-CD3313-06A
024MA238,Support Entity,S22000102,
024MA238,Support Entity,S22000103,FG085A-CD3313-06A
024MA250,Entity,E20700199,ESEC-2100
024MA250,Entity,E20700199,ESEC-2100
024MA250,Entity,E20700199,ESEC-2100
024MA250,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA250,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
024MA250,Entity,E22500102,
024MA250,Lot Size,O20700198,6160
024MA250,Entity Code,R20100698,Y
024MA250,PTN No,R20800698,DV-028
024MA250,PTN no,R21500198,05
024MA250,PTN no,R22500198,02
024MA250,PTN no,R23300398,04
024MA250,PTN no,R24050198,04
024MA250,Support Entity,S22000101,SI-23066-283F12
024MA250,Support Entity,S22000102,
024MA251,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA251,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA251,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA251,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA251,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA251,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
024MA251,Entity,E22500102,
024MA251,Lot Size,O20700198,6160
024MA251,Entity Code,R20100698,Y
024MA251,PTN No,R20800698,66
024MA251,PTN no,R21500198,05
024MA251,PTN no,R22500198,02
024MA251,PTN no,R23300398,06
024MA251,PTN no,R24050198,04
024MA251,Support Entity,S20400102,
024MA251,Support Entity,S20400102,
024MA251,Support Entity,S22000101,FC10C-CC3516-06A
024MA251,Support Entity,S22000102,
024MA251,Support Entity,S22000103,FC10C-CC3516-06A
024MA252,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA252,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA252,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024MA252,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA252,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
024MA252,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
024MA252,Entity,E22500102,
024MA252,Lot Size,O20700198,6160
024MA252,Entity Code,R20100698,C
024MA252,PTN No,R20800698,66
024MA252,PTN no,R21500198,05
024MA252,PTN no,R22500198,02
024MA252,PTN no,R23300398,04
024MA252,PTN no,R24050198,04
024MA252,Support Entity,S20400102,
024MA252,Support Entity,S20400102,
024MA252,Support Entity,S22000101,QQF882640L0033-CMS
024MA252,Support Entity,S22000102,
024MA252,Support Entity,S22000103,QQF882640L0033-CMS
024XJ049,Entity,E20700199,DB-800
024XJ049,Entity,E20700199,DB-800
024XJ049,Entity,E20700199,DB-800
024XJ049,Entity,E21500199,E&R
024XJ049,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024XJ049,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024XJ049,Entity (KNS),E22000298,Rapid; ICONN plus;ICONN;Ultra
024XJ049,Entity,E22500199,Tepla
024XJ049,Entity,E23000103,
024XJ049,Entity,E23300101,
024XJ049,Entity,E23300101,
024XJ049,Entity,E24050198,Tepla
024XJ049,Lot Size,O20700198,4320
024XJ049,Entity Code,R20100698,L
024XJ049,PTN No,R20800698,11
024XJ049,PTN no,R21400198,DV-004
024XJ049,PTN no,R21400198,DV-004
024XJ049,PTN no,R21500198,05
024XJ049,PTN No,R22250198,05
024XJ049,PTN no,R22500198,02
024XJ049,PTN no,R23300398,06
024XJ049,PTN no,R24050198,04
024XJ049,PTN no,R31500198,05
024XJ049,Support Entity,S20400102,
024XJ049,Support Entity,S20400102,
024XJ049,Support Entity,S22000101,FG085A-CD3313-06A
024XJ049,Support Entity,S22000102,
024XJ049,Support Entity,S22000103,SU-23075-325F15
024XJ049,Support Entity,S32000102,
024XJ049,Support Entity,S32000103,FG085A-CD3313-06A
024XJ049,Support Entity,S32000104,SU-23075-325F15
024XJ052,Entity,E20700199,DB-800;DB-700;ESEC2100
024XJ052,Entity,E20700199,DB-800;DB-700;ESEC2100
024XJ052,Entity,E20700199,DB-800;DB-700;ESEC2100
024XJ052,Entity,E21500199,E&R
024XJ052,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024XJ052,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
024XJ052,Entity (KNS),E22000298,Rapid;ICONN plus;ICONN
024XJ052,Entity,E22500199,Tepla
024XJ052,Entity,E23000103,
024XJ052,Entity,E23300101,
024XJ052,Entity,E23300101,
024XJ052,Entity,E24050198,Tepla
024XJ052,Lot Size,O20700198,4320
024XJ052,Entity Code,R20100698,L
024XJ052,PTN No,R20800698,11
024XJ052,PTN no,R21400198,DV-004
024XJ052,PTN no,R21400198,DV-004
024XJ052,PTN no,R21500198,05
024XJ052,PTN No,R22250198,05
024XJ052,PTN no,R22500198,02
024XJ052,PTN no,R23300398,06
024XJ052,PTN no,R24050198,04
024XJ052,PTN no,R31500198,05
024XJ052,Support Entity,S20400102,
024XJ052,Support Entity,S20400102,
024XJ052,Support Entity,S22000101,FG085A-CD3313-06A
024XJ052,Support Entity,S22000102,
024XJ052,Support Entity,S22000103,SU-23075-325F15
024XJ052,Support Entity,S32000102,
024XJ052,Support Entity,S32000103,FG085A-CD3313-06A
024XJ052,Support Entity,S32000104,SU-23075-325F15
024XJ053,Entity,E20700199,DB-800; DB-700
024XJ053,Entity,E20700199,DB-800; DB-700
024XJ053,Entity,E20700199,DB-800; DB-700
024XJ053,Entity,E20800101,
024XJ053,Entity,E21500199,E&R
024XJ053,Entity,E22000199,SHINKAWA UTC-2000/2000/S
024XJ053,Entity,E22000199,SHINKAWA UTC-2000/2000/S
024XJ053,Entity,E22500199,Tepla
024XJ053,Entity,E23000103,
024XJ053,Entity,E23300101,
024XJ053,Entity,E23300101,
024XJ053,Entity,E24050198,Tepla
024XJ053,Lot Size,O20700198,4320
024XJ053,Entity Code,R20100698,L
024XJ053,PTN No,R20800698,DV-006
024XJ053,PTN no,R21400198,DV-002
024XJ053,PTN no,R21400198,DV-002
024XJ053,PTN no,R21500198,05
024XJ053,PTN No,R22250198,05
024XJ053,PTN no,R22500198,02
024XJ053,PTN no,R23300398,06
024XJ053,PTN no,R24050198,04
024XJ053,PTN no,R31500198,05
024XJ053,Support Entity,S20400102,
024XJ053,Support Entity,S20400102,
024XJ053,Support Entity,S22000101,FG085A-CD3313-06A
024XJ053,Support Entity,S22000102,
024XJ053,Support Entity,S32000101,FG085A-CD3313-06A
024XJ053,Support Entity,S32000102,
024XJ053,Support Entity,S32000103,FG085A-CD3313-06A
024XJ065,Entity,E20700199,ESEC-2100; DB-800; DB-700
024XJ065,Entity,E20700199,ESEC-2100; DB-800; DB-700
024XJ065,Entity,E20700199,ESEC-2100; DB-800; DB-700
024XJ065,Entity,E21300199,ESEC-2100; DB-800; DB-700
024XJ065,Entity,E22000199,SHINKAWA UTC-2000/2000S
024XJ065,Entity,E22000199,SHINKAWA UTC-2000/2000S
024XJ065,Lot Size,O20700198,6160
024XJ065,Entity Code,R20100698,C
024XJ065,PTN No,R20800698,63
024XJ065,PTN no,R21500198,05
024XJ065,PTN No,R22250198,05
024XJ065,PTN no,R22500198,02
024XJ065,PTN no,R23300398,06
024XJ065,PTN no,R24050198,04
024XJ065,Support Entity,S20400102,
024XJ065,Support Entity,S20400102,
024XJ065,Support Entity,S22000101,PI-23090-365E15
024XJ065,Support Entity,S22000102,
024XJ081,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024XJ081,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024XJ081,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
024XJ081,Entity,E21300199,ESEC-2100; DB-800; DB-700; DB-830
024XJ081,Entity,E22000199,SHINKAWA UTC-2000/2000S; 3000
024XJ081,Entity,E22000199,SHINKAWA UTC-2000/2000S; 3000
024XJ081,Entity,E22500199,TEPLA
024XJ081,Lot Size,O20700198,6160
024XJ081,Entity Code,R20100698,N
024XJ081,PTN No,R20800698,66
024XJ081,PTN no,R21500198,05
024XJ081,PTN No,R22250198,05
024XJ081,PTN no,R22500198,02
024XJ081,PTN no,R23300398,06
024XJ081,PTN no,R24050198,04
024XJ081,Support Entity,S20400102,
024XJ081,Support Entity,S20400102,
024XJ081,Support Entity,S22000101,SU-22075-325F15
024XJ081,Support Entity,S22000102,
024XJ085,Entity,E20700199,DB-800; DB-700; DB-830
024XJ085,Entity,E20700199,DB-800; DB-700; DB-830
